  row	col	aot
   1.9800000000000000e+02   2.5600000000000000e+02   1.9846999645233154e-01
   1.9800000000000000e+02   2.5700000000000000e+02   1.9396999478340149e-01
   1.9800000000000000e+02   2.5800000000000000e+02   2.0354999601840973e-01
   1.9800000000000000e+02   2.5900000000000000e+02   2.0464000105857849e-01
   1.9800000000000000e+02   2.6000000000000000e+02   2.0686000585556030e-01
   1.9800000000000000e+02   2.6100000000000000e+02   2.0317000150680542e-01
   1.9800000000000000e+02   2.6200000000000000e+02   2.0702999830245972e-01
   1.9800000000000000e+02   2.6300000000000000e+02   1.6515000164508820e-01
   1.9800000000000000e+02   2.6400000000000000e+02   1.5978999435901642e-01
   1.9800000000000000e+02   2.6500000000000000e+02   1.8229000270366669e-01
   1.9800000000000000e+02   2.6600000000000000e+02   1.7497000098228455e-01
   1.9800000000000000e+02   2.6700000000000000e+02   1.3350999355316162e-01
   1.9800000000000000e+02   2.6800000000000000e+02   1.3610999286174774e-01
   1.9800000000000000e+02   2.6900000000000000e+02   1.3249999284744263e-01
   1.9800000000000000e+02   2.7000000000000000e+02   1.4465999603271484e-01
   1.9800000000000000e+02   2.7100000000000000e+02   1.4596000313758850e-01
   1.9800000000000000e+02   2.7400000000000000e+02   1.9970999658107758e-01
   1.9800000000000000e+02   2.7500000000000000e+02   1.5846000611782074e-01
   1.9800000000000000e+02   2.7600000000000000e+02   1.5648999810218811e-01
   1.9800000000000000e+02   2.7700000000000000e+02   1.5985000133514404e-01
   1.9800000000000000e+02   2.7800000000000000e+02   1.8371999263763428e-01
   1.9800000000000000e+02   2.7900000000000000e+02   1.9238999485969543e-01
   1.9800000000000000e+02   2.8000000000000000e+02   1.8339000642299652e-01
   1.9800000000000000e+02   2.8100000000000000e+02   1.7892000079154968e-01
   1.9800000000000000e+02   2.8200000000000000e+02   1.6078999638557434e-01
   1.9800000000000000e+02   2.8300000000000000e+02   1.4100000262260437e-01
   1.9800000000000000e+02   2.8400000000000000e+02   1.4379000663757324e-01
   1.9800000000000000e+02   2.8500000000000000e+02   1.4702999591827393e-01
   1.9800000000000000e+02   2.8600000000000000e+02   1.4285999536514282e-01
   1.9800000000000000e+02   2.8700000000000000e+02   1.4505000412464142e-01
   1.9800000000000000e+02   2.8800000000000000e+02   1.5648999810218811e-01
   1.9800000000000000e+02   2.8900000000000000e+02   1.6762000322341919e-01
   1.9800000000000000e+02   2.9000000000000000e+02   1.6061000525951385e-01
   1.9800000000000000e+02   2.9100000000000000e+02   1.6609999537467957e-01
   1.9800000000000000e+02   2.9200000000000000e+02   1.6881999373435974e-01
   1.9800000000000000e+02   2.9300000000000000e+02   1.7194999754428864e-01
   1.9800000000000000e+02   2.9400000000000000e+02   1.7576000094413757e-01
   1.9800000000000000e+02   2.9500000000000000e+02   1.7271000146865845e-01
   1.9800000000000000e+02   2.9600000000000000e+02   1.6715000569820404e-01
   1.9800000000000000e+02   2.9700000000000000e+02   1.6461999714374542e-01
   1.9800000000000000e+02   2.9800000000000000e+02   1.5998999774456024e-01
   1.9800000000000000e+02   2.9900000000000000e+02   1.5739999711513519e-01
   1.9800000000000000e+02   3.0000000000000000e+02   1.5452000498771667e-01
   1.9800000000000000e+02   3.0100000000000000e+02   1.4652000367641449e-01
   1.9800000000000000e+02   3.0200000000000000e+02   1.4803999662399292e-01
   1.9800000000000000e+02   3.0300000000000000e+02   1.4734999835491180e-01
   1.9800000000000000e+02   3.0400000000000000e+02   1.5119999647140503e-01
   1.9800000000000000e+02   3.0500000000000000e+02   1.5677000582218170e-01
   1.9800000000000000e+02   3.0600000000000000e+02   1.5528999269008636e-01
   1.9800000000000000e+02   3.0700000000000000e+02   1.4957000315189362e-01
   1.9800000000000000e+02   3.0800000000000000e+02   1.5283000469207764e-01
   1.9800000000000000e+02   3.0900000000000000e+02   1.5593999624252319e-01
   1.9800000000000000e+02   3.1000000000000000e+02   1.5344999730587006e-01
   1.9800000000000000e+02   3.1100000000000000e+02   1.5260000526905060e-01
   1.9800000000000000e+02   3.1200000000000000e+02   1.6301999986171722e-01
   1.9800000000000000e+02   3.1300000000000000e+02   1.4938999712467194e-01
   1.9800000000000000e+02   3.1400000000000000e+02   1.6338999569416046e-01
   1.9800000000000000e+02   3.1500000000000000e+02   1.6328999400138855e-01
   1.9800000000000000e+02   3.1600000000000000e+02   1.6207000613212585e-01
   1.9800000000000000e+02   3.1700000000000000e+02   1.6998000442981720e-01
   1.9800000000000000e+02   3.1800000000000000e+02   1.7075000703334808e-01
   1.9800000000000000e+02   3.1900000000000000e+02   1.6709999740123749e-01
   1.9800000000000000e+02   3.2000000000000000e+02   1.7162999510765076e-01
   1.9800000000000000e+02   3.2100000000000000e+02   1.7204000055789948e-01
   1.9800000000000000e+02   3.2200000000000000e+02   1.7095999419689178e-01
   1.9800000000000000e+02   3.2300000000000000e+02   1.6901999711990356e-01
   1.9800000000000000e+02   3.2400000000000000e+02   1.6678999364376068e-01
   1.9800000000000000e+02   3.2500000000000000e+02   1.6576999425888062e-01
   1.9800000000000000e+02   3.2600000000000000e+02   1.6133999824523926e-01
   1.9800000000000000e+02   3.2700000000000000e+02   1.6116000711917877e-01
   1.9800000000000000e+02   3.2800000000000000e+02   1.6484999656677246e-01
   1.9800000000000000e+02   3.2900000000000000e+02   1.5902000665664673e-01
   1.9800000000000000e+02   3.3000000000000000e+02   1.5413999557495117e-01
   1.9800000000000000e+02   3.3100000000000000e+02   1.5514999628067017e-01
   1.9800000000000000e+02   3.3200000000000000e+02   1.5333999693393707e-01
   1.9800000000000000e+02   3.3300000000000000e+02   1.5564000606536865e-01
   1.9800000000000000e+02   3.3400000000000000e+02   1.5800000727176666e-01
   1.9800000000000000e+02   3.3600000000000000e+02   1.5500000119209290e-01
   1.9800000000000000e+02   3.3700000000000000e+02   1.5324999392032623e-01
   1.9800000000000000e+02   3.3800000000000000e+02   1.5557999908924103e-01
   1.9800000000000000e+02   3.3900000000000000e+02   1.5366999804973602e-01
   1.9800000000000000e+02   3.4000000000000000e+02   1.5855999290943146e-01
   1.9800000000000000e+02   3.4100000000000000e+02   1.6403999924659729e-01
   1.9800000000000000e+02   3.4200000000000000e+02   1.6992999613285065e-01
   1.9800000000000000e+02   3.4300000000000000e+02   1.7072999477386475e-01
   1.9800000000000000e+02   3.4400000000000000e+02   1.6808000206947327e-01
   1.9800000000000000e+02   3.4700000000000000e+02   1.3810999691486359e-01
   1.9900000000000000e+02   2.2600000000000000e+02   1.6654999554157257e-01
   1.9900000000000000e+02   2.2700000000000000e+02   1.6247999668121338e-01
   1.9900000000000000e+02   2.2800000000000000e+02   1.6546000540256500e-01
   1.9900000000000000e+02   2.2900000000000000e+02   1.5663999319076538e-01
   1.9900000000000000e+02   2.3000000000000000e+02   1.5827000141143799e-01
   1.9900000000000000e+02   2.3100000000000000e+02   1.5731999278068542e-01
   1.9900000000000000e+02   2.3200000000000000e+02   1.5888999402523041e-01
   1.9900000000000000e+02   2.3300000000000000e+02   1.5658000111579895e-01
   1.9900000000000000e+02   2.3400000000000000e+02   1.5710000693798065e-01
   1.9900000000000000e+02   2.3500000000000000e+02   1.5600000321865082e-01
   1.9900000000000000e+02   2.3600000000000000e+02   1.4788000285625458e-01
   1.9900000000000000e+02   2.3700000000000000e+02   1.5573999285697937e-01
   1.9900000000000000e+02   2.3800000000000000e+02   1.6311000287532806e-01
   1.9900000000000000e+02   2.3900000000000000e+02   1.6807000339031219e-01
   1.9900000000000000e+02   2.4000000000000000e+02   1.6889999806880951e-01
   1.9900000000000000e+02   2.4100000000000000e+02   1.7587000131607056e-01
   1.9900000000000000e+02   2.4200000000000000e+02   1.8758000433444977e-01
   1.9900000000000000e+02   2.4300000000000000e+02   2.0396000146865845e-01
   1.9900000000000000e+02   2.4400000000000000e+02   2.0137999951839447e-01
   1.9900000000000000e+02   2.4500000000000000e+02   1.9994999468326569e-01
   1.9900000000000000e+02   2.4600000000000000e+02   2.1166999638080597e-01
   1.9900000000000000e+02   2.4700000000000000e+02   2.2039000689983368e-01
   1.9900000000000000e+02   2.4800000000000000e+02   2.2103999555110931e-01
   1.9900000000000000e+02   2.4900000000000000e+02   2.1258999407291412e-01
   1.9900000000000000e+02   2.5000000000000000e+02   1.9368000328540802e-01
   1.9900000000000000e+02   2.5100000000000000e+02   1.9099000096321106e-01
   1.9900000000000000e+02   2.5200000000000000e+02   2.0089000463485718e-01
   1.9900000000000000e+02   2.5300000000000000e+02   1.9451999664306641e-01
   1.9900000000000000e+02   2.5400000000000000e+02   1.9115999341011047e-01
   1.9900000000000000e+02   2.5500000000000000e+02   1.8828999996185303e-01
   1.9900000000000000e+02   2.5600000000000000e+02   1.9574999809265137e-01
   1.9900000000000000e+02   2.5700000000000000e+02   1.9743999838829041e-01
   1.9900000000000000e+02   2.5800000000000000e+02   1.8650999665260315e-01
   1.9900000000000000e+02   2.5900000000000000e+02   2.0652000606060028e-01
   1.9900000000000000e+02   2.6000000000000000e+02   2.1649999916553497e-01
   1.9900000000000000e+02   2.6100000000000000e+02   1.8986000120639801e-01
   1.9900000000000000e+02   2.6200000000000000e+02   1.9201999902725220e-01
   1.9900000000000000e+02   2.6300000000000000e+02   1.7026999592781067e-01
   1.9900000000000000e+02   2.6400000000000000e+02   2.0857000350952148e-01
   1.9900000000000000e+02   2.6500000000000000e+02   1.8355999886989594e-01
   1.9900000000000000e+02   2.6600000000000000e+02   1.7016999423503876e-01
   1.9900000000000000e+02   2.6700000000000000e+02   1.4804999530315399e-01
   1.9900000000000000e+02   2.6800000000000000e+02   1.6268999874591827e-01
   1.9900000000000000e+02   2.6900000000000000e+02   1.4742000401020050e-01
   1.9900000000000000e+02   2.7100000000000000e+02   1.6670000553131104e-01
   1.9900000000000000e+02   2.7200000000000000e+02   1.5457999706268311e-01
   1.9900000000000000e+02   2.7300000000000000e+02   1.9822999835014343e-01
   1.9900000000000000e+02   2.7400000000000000e+02   1.6719000041484833e-01
   1.9900000000000000e+02   2.7500000000000000e+02   1.9359999895095825e-01
   1.9900000000000000e+02   2.7600000000000000e+02   1.8617999553680420e-01
   1.9900000000000000e+02   2.7700000000000000e+02   1.7966000735759735e-01
   1.9900000000000000e+02   2.7800000000000000e+02   1.9262999296188354e-01
   1.9900000000000000e+02   2.7900000000000000e+02   2.2305999696254730e-01
   1.9900000000000000e+02   2.8000000000000000e+02   2.0578999817371368e-01
   1.9900000000000000e+02   2.8100000000000000e+02   1.8856999278068542e-01
   1.9900000000000000e+02   2.8200000000000000e+02   1.6169999539852142e-01
   1.9900000000000000e+02   2.8300000000000000e+02   1.5026000142097473e-01
   1.9900000000000000e+02   2.8400000000000000e+02   1.4453999698162079e-01
   1.9900000000000000e+02   2.8500000000000000e+02   1.4415000379085541e-01
   1.9900000000000000e+02   2.8600000000000000e+02   1.4369000494480133e-01
   1.9900000000000000e+02   2.8700000000000000e+02   1.4413000643253326e-01
   1.9900000000000000e+02   2.8800000000000000e+02   1.5648999810218811e-01
   1.9900000000000000e+02   2.8900000000000000e+02   1.6675999760627747e-01
   1.9900000000000000e+02   2.9000000000000000e+02   1.6294999420642853e-01
   1.9900000000000000e+02   2.9100000000000000e+02   1.6235999763011932e-01
   1.9900000000000000e+02   2.9200000000000000e+02   1.6733999550342560e-01
   1.9900000000000000e+02   2.9300000000000000e+02   1.7099000513553619e-01
   1.9900000000000000e+02   2.9400000000000000e+02   1.7463999986648560e-01
   1.9900000000000000e+02   2.9500000000000000e+02   1.5863999724388123e-01
   1.9900000000000000e+02   2.9600000000000000e+02   1.5701000392436981e-01
   1.9900000000000000e+02   2.9700000000000000e+02   1.6092999279499054e-01
   1.9900000000000000e+02   2.9800000000000000e+02   1.6270999610424042e-01
   1.9900000000000000e+02   2.9900000000000000e+02   1.5881000459194183e-01
   1.9900000000000000e+02   3.0000000000000000e+02   1.5503999590873718e-01
   1.9900000000000000e+02   3.0100000000000000e+02   1.4509999752044678e-01
   1.9900000000000000e+02   3.0200000000000000e+02   1.4567999541759491e-01
   1.9900000000000000e+02   3.0300000000000000e+02   1.5837000310420990e-01
   1.9900000000000000e+02   3.0400000000000000e+02   1.6091999411582947e-01
   1.9900000000000000e+02   3.0500000000000000e+02   1.5929000079631805e-01
   1.9900000000000000e+02   3.0600000000000000e+02   1.4978000521659851e-01
   1.9900000000000000e+02   3.0700000000000000e+02   1.5695999562740326e-01
   1.9900000000000000e+02   3.0800000000000000e+02   1.5500000119209290e-01
   1.9900000000000000e+02   3.0900000000000000e+02   1.5730999410152435e-01
   1.9900000000000000e+02   3.1000000000000000e+02   1.5802000463008881e-01
   1.9900000000000000e+02   3.1100000000000000e+02   1.5342000126838684e-01
   1.9900000000000000e+02   3.1200000000000000e+02   1.5815000236034393e-01
   1.9900000000000000e+02   3.1300000000000000e+02   1.6432000696659088e-01
   1.9900000000000000e+02   3.1400000000000000e+02   1.6041000187397003e-01
   1.9900000000000000e+02   3.1500000000000000e+02   1.5955999493598938e-01
   1.9900000000000000e+02   3.1600000000000000e+02   1.6552999615669250e-01
   1.9900000000000000e+02   3.1700000000000000e+02   1.6998000442981720e-01
   1.9900000000000000e+02   3.1800000000000000e+02   1.7022000253200531e-01
   1.9900000000000000e+02   3.1900000000000000e+02   1.6532999277114868e-01
   1.9900000000000000e+02   3.2000000000000000e+02   1.6783000528812408e-01
   1.9900000000000000e+02   3.2100000000000000e+02   1.6942000389099121e-01
   1.9900000000000000e+02   3.2200000000000000e+02   1.6799999773502350e-01
   1.9900000000000000e+02   3.2300000000000000e+02   1.6230000555515289e-01
   1.9900000000000000e+02   3.2400000000000000e+02   1.5947000682353973e-01
   1.9900000000000000e+02   3.2500000000000000e+02   1.5435999631881714e-01
   1.9900000000000000e+02   3.2600000000000000e+02   1.5828000009059906e-01
   1.9900000000000000e+02   3.2700000000000000e+02   1.5783999860286713e-01
   1.9900000000000000e+02   3.2800000000000000e+02   1.4266000688076019e-01
   1.9900000000000000e+02   3.2900000000000000e+02   1.5470999479293823e-01
   1.9900000000000000e+02   3.3000000000000000e+02   1.5305000543594360e-01
   1.9900000000000000e+02   3.3100000000000000e+02   1.5504999458789825e-01
   1.9900000000000000e+02   3.3200000000000000e+02   1.5267999470233917e-01
   1.9900000000000000e+02   3.3300000000000000e+02   1.5279999375343323e-01
   1.9900000000000000e+02   3.3400000000000000e+02   1.5169000625610352e-01
   1.9900000000000000e+02   3.3500000000000000e+02   1.5298999845981598e-01
   1.9900000000000000e+02   3.3600000000000000e+02   1.5067000687122345e-01
   1.9900000000000000e+02   3.3700000000000000e+02   1.5139999985694885e-01
   1.9900000000000000e+02   3.3800000000000000e+02   1.4587999880313873e-01
   1.9900000000000000e+02   3.3900000000000000e+02   1.5282000601291656e-01
   1.9900000000000000e+02   3.4000000000000000e+02   1.5296000242233276e-01
   1.9900000000000000e+02   3.4100000000000000e+02   1.5477000176906586e-01
   1.9900000000000000e+02   3.4200000000000000e+02   1.6113999485969543e-01
   1.9900000000000000e+02   3.4300000000000000e+02   1.7072999477386475e-01
   1.9900000000000000e+02   3.4400000000000000e+02   1.6693000495433807e-01
   1.9900000000000000e+02   3.4500000000000000e+02   1.6083000600337982e-01
   1.9900000000000000e+02   3.4600000000000000e+02   1.5921999514102936e-01
   1.9900000000000000e+02   3.4700000000000000e+02   1.4104999601840973e-01
   2.0000000000000000e+02   2.2800000000000000e+02   1.6249999403953552e-01
   2.0000000000000000e+02   2.2900000000000000e+02   1.6158999502658844e-01
   2.0000000000000000e+02   2.3000000000000000e+02   1.5865999460220337e-01
   2.0000000000000000e+02   2.3100000000000000e+02   1.5731999278068542e-01
   2.0000000000000000e+02   2.3200000000000000e+02   1.6309000551700592e-01
   2.0000000000000000e+02   2.3300000000000000e+02   1.5441000461578369e-01
   2.0000000000000000e+02   2.3400000000000000e+02   1.5532000362873077e-01
   2.0000000000000000e+02   2.3500000000000000e+02   1.5383000671863556e-01
   2.0000000000000000e+02   2.3600000000000000e+02   1.5170000493526459e-01
   2.0000000000000000e+02   2.3700000000000000e+02   1.5525999665260315e-01
   2.0000000000000000e+02   2.3800000000000000e+02   1.7126999795436859e-01
   2.0000000000000000e+02   2.3900000000000000e+02   1.7678999900817871e-01
   2.0000000000000000e+02   2.4000000000000000e+02   1.6896000504493713e-01
   2.0000000000000000e+02   2.4100000000000000e+02   1.7903999984264374e-01
   2.0000000000000000e+02   2.4200000000000000e+02   1.7945000529289246e-01
   2.0000000000000000e+02   2.4300000000000000e+02   1.9265000522136688e-01
   2.0000000000000000e+02   2.4400000000000000e+02   1.9103999435901642e-01
   2.0000000000000000e+02   2.4500000000000000e+02   1.9521999359130859e-01
   2.0000000000000000e+02   2.4600000000000000e+02   2.1291999518871307e-01
   2.0000000000000000e+02   2.4700000000000000e+02   2.2102999687194824e-01
   2.0000000000000000e+02   2.4800000000000000e+02   2.2103999555110931e-01
   2.0000000000000000e+02   2.4900000000000000e+02   2.0710000395774841e-01
   2.0000000000000000e+02   2.5000000000000000e+02   1.9855000078678131e-01
   2.0000000000000000e+02   2.5100000000000000e+02   1.9507999718189240e-01
   2.0000000000000000e+02   2.5200000000000000e+02   1.9717000424861908e-01
   2.0000000000000000e+02   2.5300000000000000e+02   1.9178999960422516e-01
   2.0000000000000000e+02   2.5400000000000000e+02   1.9101999700069427e-01
   2.0000000000000000e+02   2.5500000000000000e+02   1.8876999616622925e-01
   2.0000000000000000e+02   2.5600000000000000e+02   1.9640000164508820e-01
   2.0000000000000000e+02   2.5700000000000000e+02   1.9987000524997711e-01
   2.0000000000000000e+02   2.5800000000000000e+02   1.9329999387264252e-01
   2.0000000000000000e+02   2.5900000000000000e+02   2.0412999391555786e-01
   2.0000000000000000e+02   2.6000000000000000e+02   2.0990000665187836e-01
   2.0000000000000000e+02   2.6100000000000000e+02   1.8986000120639801e-01
   2.0000000000000000e+02   2.6200000000000000e+02   1.8203000724315643e-01
   2.0000000000000000e+02   2.6300000000000000e+02   1.5304000675678253e-01
   2.0000000000000000e+02   2.6400000000000000e+02   1.8298999965190887e-01
   2.0000000000000000e+02   2.6500000000000000e+02   1.9349999725818634e-01
   2.0000000000000000e+02   2.6600000000000000e+02   1.7095999419689178e-01
   2.0000000000000000e+02   2.6700000000000000e+02   1.6286000609397888e-01
   2.0000000000000000e+02   2.6800000000000000e+02   1.5966999530792236e-01
   2.0000000000000000e+02   2.7200000000000000e+02   1.6292999684810638e-01
   2.0000000000000000e+02   2.7300000000000000e+02   1.9592000544071198e-01
   2.0000000000000000e+02   2.7400000000000000e+02   1.8567000329494476e-01
   2.0000000000000000e+02   2.7500000000000000e+02   1.9035999476909637e-01
   2.0000000000000000e+02   2.7600000000000000e+02   1.9431999325752258e-01
   2.0000000000000000e+02   2.7700000000000000e+02   1.9436000287532806e-01
   2.0000000000000000e+02   2.7800000000000000e+02   2.0697000622749329e-01
   2.0000000000000000e+02   2.7900000000000000e+02   2.2305999696254730e-01
   2.0000000000000000e+02   2.8000000000000000e+02   2.0420999825000763e-01
   2.0000000000000000e+02   2.8100000000000000e+02   1.9586999714374542e-01
   2.0000000000000000e+02   2.8200000000000000e+02   1.7566999793052673e-01
   2.0000000000000000e+02   2.8300000000000000e+02   1.5226000547409058e-01
   2.0000000000000000e+02   2.8400000000000000e+02   1.5061999857425690e-01
   2.0000000000000000e+02   2.8500000000000000e+02   1.4519999921321869e-01
   2.0000000000000000e+02   2.8600000000000000e+02   1.4461000263690948e-01
   2.0000000000000000e+02   2.8700000000000000e+02   1.5007999539375305e-01
   2.0000000000000000e+02   2.8800000000000000e+02   1.6021999716758728e-01
   2.0000000000000000e+02   2.8900000000000000e+02   1.5790000557899475e-01
   2.0000000000000000e+02   2.9000000000000000e+02   1.5691000223159790e-01
   2.0000000000000000e+02   2.9100000000000000e+02   1.6193999350070953e-01
   2.0000000000000000e+02   2.9200000000000000e+02   1.6261999309062958e-01
   2.0000000000000000e+02   2.9300000000000000e+02   1.7099000513553619e-01
   2.0000000000000000e+02   2.9400000000000000e+02   1.6546000540256500e-01
   2.0000000000000000e+02   2.9500000000000000e+02   1.5882000327110291e-01
   2.0000000000000000e+02   2.9600000000000000e+02   1.6175000369548798e-01
   2.0000000000000000e+02   2.9700000000000000e+02   1.6324999928474426e-01
   2.0000000000000000e+02   2.9800000000000000e+02   1.6130000352859497e-01
   2.0000000000000000e+02   2.9900000000000000e+02   1.6029000282287598e-01
   2.0000000000000000e+02   3.0000000000000000e+02   1.5286000072956085e-01
   2.0000000000000000e+02   3.0100000000000000e+02   1.4396999776363373e-01
   2.0000000000000000e+02   3.0200000000000000e+02   1.4561000466346741e-01
   2.0000000000000000e+02   3.0300000000000000e+02   1.5658000111579895e-01
   2.0000000000000000e+02   3.0400000000000000e+02   1.5473000705242157e-01
   2.0000000000000000e+02   3.0500000000000000e+02   1.5588000416755676e-01
   2.0000000000000000e+02   3.0600000000000000e+02   1.5479999780654907e-01
   2.0000000000000000e+02   3.0700000000000000e+02   1.6173000633716583e-01
   2.0000000000000000e+02   3.0800000000000000e+02   1.4503000676631927e-01
   2.0000000000000000e+02   3.0900000000000000e+02   1.4884999394416809e-01
   2.0000000000000000e+02   3.1000000000000000e+02   1.6051000356674194e-01
   2.0000000000000000e+02   3.1100000000000000e+02   1.5805000066757202e-01
   2.0000000000000000e+02   3.1200000000000000e+02   1.4956000447273254e-01
   2.0000000000000000e+02   3.1300000000000000e+02   1.5998999774456024e-01
   2.0000000000000000e+02   3.1400000000000000e+02   1.5911999344825745e-01
   2.0000000000000000e+02   3.1500000000000000e+02   1.5928000211715698e-01
   2.0000000000000000e+02   3.1600000000000000e+02   1.6723999381065369e-01
   2.0000000000000000e+02   3.1700000000000000e+02   1.7353999614715576e-01
   2.0000000000000000e+02   3.1800000000000000e+02   1.7274999618530273e-01
   2.0000000000000000e+02   3.1900000000000000e+02   1.6518999636173248e-01
   2.0000000000000000e+02   3.2000000000000000e+02   1.6809000074863434e-01
   2.0000000000000000e+02   3.2100000000000000e+02   1.6396999359130859e-01
   2.0000000000000000e+02   3.2200000000000000e+02   1.6585999727249146e-01
   2.0000000000000000e+02   3.2300000000000000e+02   1.5459999442100525e-01
   2.0000000000000000e+02   3.2400000000000000e+02   1.5522000193595886e-01
   2.0000000000000000e+02   3.2500000000000000e+02   1.5196000039577484e-01
   2.0000000000000000e+02   3.2600000000000000e+02   1.5003000199794769e-01
   2.0000000000000000e+02   3.2700000000000000e+02   1.4979000389575958e-01
   2.0000000000000000e+02   3.2800000000000000e+02   1.2839999794960022e-01
   2.0000000000000000e+02   3.2900000000000000e+02   1.5152999758720398e-01
   2.0000000000000000e+02   3.3000000000000000e+02   1.5064999461174011e-01
   2.0000000000000000e+02   3.3100000000000000e+02   1.4912000298500061e-01
   2.0000000000000000e+02   3.3200000000000000e+02   1.4717000722885132e-01
   2.0000000000000000e+02   3.3300000000000000e+02   1.4825999736785889e-01
   2.0000000000000000e+02   3.3400000000000000e+02   1.1490000039339066e-01
   2.0000000000000000e+02   3.3500000000000000e+02   1.3865000009536743e-01
   2.0000000000000000e+02   3.3600000000000000e+02   1.4963999390602112e-01
   2.0000000000000000e+02   3.3700000000000000e+02   1.5172000229358673e-01
   2.0000000000000000e+02   3.3900000000000000e+02   1.5803000330924988e-01
   2.0000000000000000e+02   3.4000000000000000e+02   1.4778000116348267e-01
   2.0000000000000000e+02   3.4100000000000000e+02   1.5030999481678009e-01
   2.0000000000000000e+02   3.4200000000000000e+02   1.5444999933242798e-01
   2.0000000000000000e+02   3.4300000000000000e+02   1.5842999517917633e-01
   2.0000000000000000e+02   3.4400000000000000e+02   1.5892000496387482e-01
   2.0000000000000000e+02   3.4500000000000000e+02   1.6089999675750732e-01
   2.0000000000000000e+02   3.4600000000000000e+02   1.6275000572204590e-01
   2.0000000000000000e+02   3.4700000000000000e+02   1.5861000120639801e-01
   2.0100000000000000e+02   2.2900000000000000e+02   1.8204000592231750e-01
   2.0100000000000000e+02   2.3000000000000000e+02   1.6359999775886536e-01
   2.0100000000000000e+02   2.3100000000000000e+02   1.5990999341011047e-01
   2.0100000000000000e+02   2.3200000000000000e+02   1.5579999983310699e-01
   2.0100000000000000e+02   2.3300000000000000e+02   1.5508000552654266e-01
   2.0100000000000000e+02   2.3400000000000000e+02   1.5417000651359558e-01
   2.0100000000000000e+02   2.3500000000000000e+02   1.5220999717712402e-01
   2.0100000000000000e+02   2.3600000000000000e+02   1.5512999892234802e-01
   2.0100000000000000e+02   2.3700000000000000e+02   1.5758000314235687e-01
   2.0100000000000000e+02   2.3800000000000000e+02   1.7162999510765076e-01
   2.0100000000000000e+02   2.3900000000000000e+02   1.6673000156879425e-01
   2.0100000000000000e+02   2.4000000000000000e+02   1.6633999347686768e-01
   2.0100000000000000e+02   2.4100000000000000e+02   1.8398000299930573e-01
   2.0100000000000000e+02   2.4200000000000000e+02   1.7718000710010529e-01
   2.0100000000000000e+02   2.4300000000000000e+02   1.7745999991893768e-01
   2.0100000000000000e+02   2.4400000000000000e+02   1.8187999725341797e-01
   2.0100000000000000e+02   2.4500000000000000e+02   1.8174000084400177e-01
   2.0100000000000000e+02   2.4600000000000000e+02   2.0035000145435333e-01
   2.0100000000000000e+02   2.4700000000000000e+02   2.0240999758243561e-01
   2.0100000000000000e+02   2.4800000000000000e+02   2.1157999336719513e-01
   2.0100000000000000e+02   2.4900000000000000e+02   2.0338000357151031e-01
   2.0100000000000000e+02   2.5000000000000000e+02   2.0426000654697418e-01
   2.0100000000000000e+02   2.5100000000000000e+02   1.9080999493598938e-01
   2.0100000000000000e+02   2.5200000000000000e+02   1.8960000574588776e-01
   2.0100000000000000e+02   2.5300000000000000e+02   1.9017000496387482e-01
   2.0100000000000000e+02   2.5400000000000000e+02   1.8582999706268311e-01
   2.0100000000000000e+02   2.5500000000000000e+02   1.9091999530792236e-01
   2.0100000000000000e+02   2.5600000000000000e+02   1.9370000064373016e-01
   2.0100000000000000e+02   2.5700000000000000e+02   1.9833000004291534e-01
   2.0100000000000000e+02   2.5800000000000000e+02   2.0397000014781952e-01
   2.0100000000000000e+02   2.5900000000000000e+02   2.0094999670982361e-01
   2.0100000000000000e+02   2.6000000000000000e+02   2.0710000395774841e-01
   2.0100000000000000e+02   2.6100000000000000e+02   1.9934000074863434e-01
   2.0100000000000000e+02   2.6200000000000000e+02   1.6362999379634857e-01
   2.0100000000000000e+02   2.6300000000000000e+02   1.6324999928474426e-01
   2.0100000000000000e+02   2.6400000000000000e+02   1.7204000055789948e-01
   2.0100000000000000e+02   2.6500000000000000e+02   1.7903999984264374e-01
   2.0100000000000000e+02   2.6600000000000000e+02   1.6171999275684357e-01
   2.0100000000000000e+02   2.6700000000000000e+02   1.5589000284671783e-01
   2.0100000000000000e+02   2.6800000000000000e+02   1.6154000163078308e-01
   2.0100000000000000e+02   2.6900000000000000e+02   1.6312000155448914e-01
   2.0100000000000000e+02   2.7000000000000000e+02   1.6430999338626862e-01
   2.0100000000000000e+02   2.7300000000000000e+02   2.1436999738216400e-01
   2.0100000000000000e+02   2.7400000000000000e+02   1.9531999528408051e-01
   2.0100000000000000e+02   2.7500000000000000e+02   1.9069999456405640e-01
   2.0100000000000000e+02   2.7600000000000000e+02   1.8955999612808228e-01
   2.0100000000000000e+02   2.7700000000000000e+02   1.9813999533653259e-01
   2.0100000000000000e+02   2.7800000000000000e+02   2.1434000134468079e-01
   2.0100000000000000e+02   2.7900000000000000e+02   2.1716000139713287e-01
   2.0100000000000000e+02   2.8000000000000000e+02   2.0474000275135040e-01
   2.0100000000000000e+02   2.8100000000000000e+02   1.8272000551223755e-01
   2.0100000000000000e+02   2.8200000000000000e+02   1.7189000546932220e-01
   2.0100000000000000e+02   2.8300000000000000e+02   1.5546000003814697e-01
   2.0100000000000000e+02   2.8400000000000000e+02   1.6434000432491302e-01
